1; InFrontOfStickers; 1; 73d297cf-6ba1-48a4-9bb2-f1632cc73e2f; youtube; YouTube; Александр; 1; Супер интересно; 637231869102551730; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 1e6a92d4-4ff4-4d1a-a020-7d7b2c11a656; youtube; YouTube; Александр; 1; Очень важно!; 637235211794284990; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 6db36b35-a4a3-496a-a7b0-164a80debb52; _silent_; YouTube; Андрей; 4; Вопрос; 637235211854628770; True; RGBA(0.500, 0.500, 0.500, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; cacdcb2e-953a-4ca8-983b-0938959332d0; youtube; YouTube; Алексей; 2; Пам-пам; 637235211914859510; False; RGBA(1.000, 0.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 2; 55d621cb-ab29-4e90-84b6-c2bf1de631cf; youtube; YouTube; Александр; 1; Ответ; 637235222380193680; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 2; 2f24a08a-6265-46e9-9e5f-a2e19610f395; whatsapp; WhatsApp; Алексей; 2; Что на ужин?; 637235222381084270; False; RGBA(0.000, 1.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 2; e4cfd9de-4c4e-4687-b3cc-98f8c083a338; youtube; YouTube; Александр; 1; А вы знали?; 637235222381256080; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 2; 80760279-ae81-4d7e-8177-32f4e1997263; telegram; Telegram; Виктория; 10; Куда едешь на каникулах?; 637235222381579750; False; RGBA(0.000, 0.000, 1.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 2; dc949708-acc7-411c-82e3-babc1591f137; youtube; YouTube; Антон; 5; Тут может быть ваша реклама; 637235222381842950; False; RGBA(1.000, 0.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 2fd44b4a-1459-49d5-a3eb-2f8f96bd5890; youtube; YouTube; Александр; 1; Внимание!; 637235227036493700; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 924928d7-aa4a-43dc-84cc-70e42fb81baf; _silent_; Telegram; Анастасия; 6; Надеюсь скоро увидимся!; 637235227037315220; True; RGBA(0.500, 0.500, 0.500, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 0b0c5e77-4bf5-45d7-8357-da0a98d3c345; youtube; YouTube; Александр; 1; Вопрос; 637235227037441150; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 1b66df8b-d8aa-4737-ae2f-1bad2ef78d00; telegram; Telegram; Зинаида; 9; Я тебя люблю; 637235227037626740; False; RGBA(0.000, 0.000, 1.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 5f318483-bf72-4cbb-8e15-74835d67a453; _silent_; WhatsApp; Анатолий; 3; Что задали в универе?; 637235227037828180; True; RGBA(0.500, 0.500, 0.500, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 6f371666-ec0b-47a8-abf0-c3396d1f3300; youtube; YouTube; Александр; 1; Супер интересно; 637235232964744200; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 577a51d1-6f43-43aa-9d46-813bdf9be5a6; _silent_; WhatsApp; Зинаида; 9; Когда придешь домой?; 637235232965500560; True; RGBA(0.500, 0.500, 0.500, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 6be5ede6-f5d4-432d-974a-a9290aee5141; youtube; YouTube; Александр; 1; Внимание!; 637235232965628880; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 2168df84-7a9b-4208-a372-21f947b36f32; whatsapp; WhatsApp; Антон; 5; В такую погоду только дома сидеть; 637235232965791550; False; RGBA(0.000, 1.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; e6f5b38f-703d-44c2-a34e-8ff53f451801; youtube; YouTube; Виктория; 10; Внимание!; 637235232966013230; False; RGBA(1.000, 0.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; f8a8a60a-98ef-4e9d-8aa6-4da680d4bbd1; youtube; YouTube; Александр; 1; Внимание!; 637235239520704520; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 0863447a-6ef1-4e4e-97e5-1868c1c6cc71; whatsapp; WhatsApp; Анастасия; 6; Не забудь покормить кота!; 637235239521619630; False; RGBA(0.000, 1.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; c34e577d-5abc-4ae4-8391-206c39031de1; youtube; YouTube; Александр; 1; Очень важно!; 637235239521742620; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 4a46bcea-35cc-4aac-97e7-1054226a4f56; youtube; YouTube; Андрей; 4; Тут может быть ваша реклама; 637235239521880810; False; RGBA(1.000, 0.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 1dc7798b-2ef3-45bb-a55f-48a6a4c15473; telegram; Telegram; Антон; 5; Хочу сходить в кино. Присоединишься?; 637235239522092610; False; RGBA(0.000, 0.000, 1.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; d27d8fe7-9a39-496c-bf30-72d0327d4d5e; youtube; YouTube; Александр; 1; Супер интересно; 637235241754215340; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 44673284-18e0-4610-af98-a7b230865691; telegram; Telegram; Виктория; 10; Еду в магазин. Что-то купить?; 637235241754973380; False; RGBA(0.000, 0.000, 1.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 7a3f3916-ed14-4fd2-9008-7fadbd713f2e; youtube; YouTube; Александр; 1; Внимание!; 637235241755127110; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 735dd160-132d-4d78-af7a-6757dbd18637; whatsapp; WhatsApp; Александр; 1; Заберешь меня с работы?; 637235241755282700; False; RGBA(0.000, 1.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 7f4af7ca-bb8f-401f-9f6c-d0266234e102; _silent_; Яндекс.Почта; Зинаида; 9; Только сегодня!; 637235241755556400; True; RGBA(0.500, 0.500, 0.500, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; ccc225ea-ac16-48be-9e1f-32f7bb5459a3; youtube; YouTube; Александр; 1; Супер интересно; 637235257008255650; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 50f37164-5ae9-4fb7-b1c8-9cc3ea3045f0; youtube; YouTube; Александр; 1; Вопрос; 637235257356300650; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 96ef974d-ed93-4c8a-8d41-d9860686fabf; youtube; YouTube; Александр; 1; Ответ; 637235258218280950; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 89dd26f5-740c-4b5f-a838-2b8dab5b7bda; yandexpost; Яндекс.Почта; Андрей; 4; Тут может быть ваша реклама; 637235258281662860; False; RGBA(1.000, 0.922, 0.016, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 4293494b-1e57-4790-8f9e-790daabde11c; youtube; YouTube; Александр; 1; А вы знали?; 637235258342107930; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 4b429c9d-7bf0-40f6-9344-d3dc7f19dc8e; whatsapp; WhatsApp; Андрей; 4; Я спать, больше нет сил; 637235258403322380; False; RGBA(0.000, 1.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 859f938c-b12e-43c7-92ea-3d461857ed1b; telegram; Telegram; Алексей; 2; Не забудь покормить кота!; 637235258466717700; False; RGBA(0.000, 0.000, 1.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 2; aa22c154-9187-4a85-87d8-ce819ab0c5b7; youtube; YouTube; Александр; 1; Ответ; 637235259202122270; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 2; 7b046986-fdb1-4a25-aff6-f6355fa61d5d; _silent_; WhatsApp; Анастасия; 6; Приглашаю на день рождения. Встречаемся завтра в баре; 637235259265717660; True; RGBA(0.500, 0.500, 0.500, 1.000); False; CREATED; -
1; InFrontOfMobile; 2; 3000ed6e-9c2a-4f6d-bd04-babaf1ef94c5; youtube; YouTube; Александр; 1; Ты не поверишь!; 637235259325846600; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 2; 6848d4a8-d15a-4bf0-bb3d-381f8d080917; whatsapp; WhatsApp; Анастасия; 6; Еду в магазин. Что-то купить?; 637235259386002610; False; RGBA(0.000, 1.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 2; 84f7b04b-8fbe-4900-9cb3-358f0c7fe5bb; _silent_; Яндекс.Почта; Анатолий; 3; Тут может быть ваша реклама; 637235259446162610; True; RGBA(0.500, 0.500, 0.500, 1.000); False; CREATED; -
1; InFrontOfMobile; 2; 3d1271cf-864f-4e6b-83e5-1710e7b29add; youtube; YouTube; Елена; 7; Супер интересно; 637235259606329540; False; RGBA(1.000, 0.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 2; a1b5d443-3859-4628-a87c-cb9ec745defb; telegram; Telegram; Виктория; 10; Куда едешь на каникулах?; 637235259666500170; False; RGBA(0.000, 0.000, 1.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 2; 8a6d49ef-a39a-4f3f-9a3a-d8d7bb65813e; _silent_; Telegram; Анатолий; 3; Хочу сходить в кино. Присоединишься?; 637235259727746960; True; RGBA(0.500, 0.500, 0.500, 1.000); False; CREATED; -
1; InFrontOfMobile; 2; b9806a3c-0271-4a7d-a76e-0ec8d7a1a56b; _silent_; YouTube; Елизавета; 8; Очень важно!; 637235259787888930; True; RGBA(0.500, 0.500, 0.500, 1.000); False; CREATED; -
1; InFrontOfMobile; 2; 2b290733-87d7-4ce7-9e86-5ce143dacfb2; whatsapp; WhatsApp; Анатолий; 3; Привет!; 637235259848015060; False; RGBA(0.000, 1.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 2; eddfdd24-fbd9-4cad-ae8f-dd779c3d1ded; youtube; YouTube; Александр; 1; Пам-пам; 637235273918974040; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 2; ebb047ff-946d-43be-aa35-e287a0c51f54; whatsapp; WhatsApp; Елена; 7; Твои новости очень меня обрадовали; 637235273951417620; False; RGBA(0.000, 1.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 2; 73c9ffbe-39e6-4dbd-8bd9-11ee4d8b0dbc; youtube; YouTube; Александр; 1; Ответ; 637235273981483390; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 2; a9348d7d-adc9-45c2-9dc4-e5d4ac01a33d; whatsapp; WhatsApp; Алексей; 2; Как дела?; 637235274011574330; False; RGBA(0.000, 1.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 2; ae586ab9-db02-4f0e-95be-97bb7a48cbb8; telegram; Telegram; Елена; 7; Я спать, больше нет сил; 637235274141652920; False; RGBA(0.000, 0.000, 1.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 2; 8f3231b3-94df-47c9-8e0d-c70f59a45d50; _silent_; YouTube; Андрей; 4; Супер интересно; 637235274171825850; True; RGBA(0.500, 0.500, 0.500, 1.000); False; CREATED; -
